ICD,Flag,ICDString,CCSCode,CCSString,CCSParentCategory,CCSParentString,CCSChildCategory,CCSChildString,CCSParentCategory,CCSParentString,CCSChildCategory,CCSChildString,CCSParentCategory,CCSParentString,CCSChildCategory,CCSChildString
981,9,Toxic effect of petroleum products,243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
982,9,Toxic effect of solvents other than petroleum based,243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
983,9,"Toxic effect of corrosive aromatics, acids, and caustic alkalis",243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
984,9,Toxic effect of lead and its compounds (including fumes),243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
985,9,Toxic effect of other metals,243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
986,9,Toxic effect of carbon monoxide,243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
987,9,"Toxic effect of other gases, fumes, or vapors",243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
988,9,Toxic effect of noxious substances eaten as food,243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
989,9,"Toxic effect of other substances, chiefly nonmedicinal as to source",243,Poisoning by nonmedicinal substances,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning,16,Injury and poisoning,16.11,Poisoning
990,9,Effects of radiation unspecified,244,Other injuries and conditions due to external causes,16,Injury and poisoning,16.12,Other injuries and conditions due to external causes,16,Injury and poisoning,16.12,Other injuries and conditions due to external causes,16,Injury and poisoning,16.12,Other injuries and conditions due to external causes
995,9,Other anaphylactic reaction,253,Allergic reactions,17,Symptoms; signs; and ill-defined conditions and factors influencing health status,17.1,Symptoms; signs; and ill-defined conditions,17,Symptoms; signs; and ill-defined conditions and factors influencing health status,17.1,Symptoms; signs; and ill-defined conditions,17,Symptoms; signs; and ill-defined conditions and factors influencing health status,17.1,Symptoms; signs; and ill-defined conditions
996,9,"Mechanical complication of cardiac device, implant, and graft",237,Complication of device; implant or graft,16,Injury and poisoning,16.10,Complications,16,Injury and poisoning,16.10,Complications,16,Injury and poisoning,16.10,Complications
998,9,Postoperative shock,238,Complications of surgical procedures or medical care,16,Injury and poisoning,16.10,Complications,16,Injury and poisoning,16.10,Complications,16,Injury and poisoning,16.10,Complications
999,9,Generalized vaccinia as a complication of medical care not elsewhere classified,238,Complications of surgical procedures or medical care,16,Injury and poisoning,16.10,Complications,16,Injury and poisoning,16.10,Complications,16,Injury and poisoning,16.10,Complications
E850,9,"Accidental poisoning by analgesics, antipyretics, and antirheumatics",2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E851,9,Accidental poisoning by barbiturates,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E852,9,Accidental poisoning by other sedatives and hypnotics,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E853,9,Accidental poisoning by tranquilizers,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E854,9,Accidental poisoning by other psychotropic agents,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E855,9,Accidental poisoning by other drugs acting on central and autonomic nervous system,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E856,9,Accidental poisoning by antibiotics,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E857,9,Accidental poisoning by other anti-infectives,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E858,9,Accidental poisoning by other drugs,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E860,9,"Accidental poisoning by alcohol, not elsewhere classified",2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E861,9,"Accidental poisoning by cleansing and polishing agents, disinfectants, paints, and varnishes",2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E862,9,"Accidental poisoning by petroleum products, other solvents and their vapors, not elsewhere classified",2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E864,9,"Accidental poisoning by corrosives and caustics, not elsewhere classified",2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E865,9,Accidental poisoning from poisonous foodstuffs and poisonous plants,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E868,9,Accidental poisoning by other utility gas and other carbon monoxide,2613,E Codes: Poisoning,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E924,9,"Accident caused by hot substance or object, caustic or corrosive material, and steam",2604,E Codes: Fire/burn,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E930,9,Antibiotics causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E931,9,Other anti-infectives causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E932,9,Hormones and synthetic substitutes causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E933,9,Primarily systemic agents causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E934,9,Agents primarily affecting blood constituents causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E935,9,"Analgesics, antipyretics, and antirheumatics causing adverse effects in therapeutic use",2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E936,9,Anticonvulsants and anti-Parkinsonism drugs causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E937,9,Sedatives and hypnotics causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E938,9,Other central nervous system depressants and anesthetics causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E939,9,Psychotropic agents causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E940,9,Central nervous system stimulants causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E941,9,Drugs primarily affecting the autonomic nervous system causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E942,9,Agents primarily affecting the cardiovascular system causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E943,9,Agents primarily affecting gastrointestinal system causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E944,9,"Water, mineral, and uric acid metabolism drugs causing adverse effects in therapeutic use",2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E945,9,Agents primarily acting on the smooth and skeletal muscles and respiratory system causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E946,9,"Agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs causing adverse effects in therapeutic use",2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E947,9,Other and unspecified drugs and medicinal substances causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
E948,9,Bacterial vaccines causing adverse effects in therapeutic use,2617,E Codes: Adverse effects of medical drugs,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes,18,Residual codes; unclassified; all E codes,18.2,all E codes
